CorrectClass MaxScore MaxScoreClass TrustedVote VoteScore TrustedScore FileName AN CE DS HP NE SA SC SR
AN 0.737592 HP 0.000000 0.999910 0.000090 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1AN/DSC_0523.JPG 0.009997 0.005162 0.000817 0.737592 0.076094 0.000437 0.001622 0.168278
AN 0.428758 HP 0.428571 0.997878 0.997878 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1AN/DSC_0524.JPG 0.020390 0.243084 0.004859 0.428758 0.154724 0.016577 0.012639 0.118969
AN 0.291590 DS 0.000000 0.862632 0.137368 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1AN/DSC_0525.JPG 0.032318 0.006137 0.218894 0.291590 0.239802 0.000356 0.136189 0.074715
AN 0.240571 AN 0.000000 0.999963 0.000037 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1AN/DSC_0526.JPG 0.195916 0.001504 0.240571 0.211837 0.167974 0.000160 0.117543 0.064494
AN 0.256094 DS 0.142857 0.997216 0.997216 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1AN/DSC_0527.JPG 0.080634 0.002242 0.227525 0.233680 0.256094 0.001175 0.096524 0.102126
AN 0.759533 HP 0.714286 0.559022 0.560064 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1AN/DSC_0529.JPG 0.089824 0.001784 0.006830 0.759533 0.048620 0.000083 0.079128 0.014197
AN 0.740300 HP 0.571429 0.502613 0.514074 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1AN/DSC_0530.JPG 0.160932 0.000771 0.003965 0.740300 0.014286 0.000012 0.068189 0.011545
AN 0.343381 SC 0.142857 0.998961 0.998961 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1AN/DSC_0531.JPG 0.030504 0.012762 0.139725 0.049768 0.247110 0.003824 0.343381 0.172926
AN 0.550538 NE 0.000000 0.999908 0.000092 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1AN/DSC_0532.JPG 0.003771 0.082564 0.179572 0.015987 0.550538 0.013890 0.036317 0.117362
AN 0.540382 NE 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1AN/DSC_0533.JPG 0.007156 0.033978 0.171668 0.010766 0.540382 0.010902 0.094667 0.130480
AN 0.438453 DS 0.000000 0.999212 0.000788 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0001.JPG 0.284668 0.000234 0.438453 0.000928 0.003444 0.165514 0.084320 0.022439
AN 0.656406 AN 0.714286 0.810170 0.847568 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0002.JPG 0.656406 0.010021 0.120881 0.002841 0.009598 0.153895 0.026175 0.020184
AN 0.633129 AN 0.000000 0.998668 0.001332 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0003.JPG 0.633129 0.000058 0.107857 0.007114 0.000010 0.073759 0.043025 0.135048
AN 0.651054 AN 0.000000 0.999551 0.000449 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0004.JPG 0.651054 0.008273 0.212048 0.003668 0.010977 0.054144 0.032215 0.027621
AN 0.599578 SC 0.571429 0.994206 0.994206 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0005.JPG 0.116370 0.000004 0.042901 0.000425 0.001101 0.221594 0.599578 0.018027
AN 0.526545 SC 0.571429 0.813056 0.813056 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0006.JPG 0.068104 0.000008 0.215280 0.000968 0.000066 0.154894 0.526545 0.034135
AN 0.458414 SC 0.000000 0.997161 0.002839 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0007.JPG 0.097293 0.000168 0.118693 0.000506 0.000591 0.321257 0.458414 0.003079
AN 0.706209 DS 0.000000 0.947495 0.052505 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0008.JPG 0.279180 0.000009 0.706209 0.000237 0.000001 0.001977 0.011475 0.000913
AN 0.814698 DS 0.714286 0.648611 0.648612 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0009.JPG 0.178233 0.000006 0.814698 0.000076 0.000000 0.001381 0.005361 0.000245
AN 0.689799 DS 0.000000 0.971233 0.028767 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0010.JPG 0.229967 0.001190 0.689799 0.000459 0.000045 0.062714 0.015410 0.000416
AN 0.517221 AN 0.428571 0.900689 0.900689 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0989.JPG 0.517221 0.000025 0.028027 0.005118 0.001234 0.314343 0.119997 0.014035
AN 0.473704 AN 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0990.JPG 0.473704 0.000008 0.062681 0.000308 0.000169 0.255529 0.174406 0.033194
AN 0.443215 AN 0.000000 0.999974 0.000026 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0991.JPG 0.443215 0.000461 0.133404 0.001015 0.002077 0.340484 0.071092 0.008253
AN 0.381724 AN 0.000000 0.999908 0.000092 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0992.JPG 0.212172 0.000008 0.016602 0.000012 0.002930 0.378478 0.381724 0.008074
AN 0.391149 SC 0.000000 0.999994 0.000006 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0993.JPG 0.221908 0.000006 0.044472 0.000022 0.000054 0.323534 0.391149 0.018854
AN 0.373671 DS 0.000000 0.999388 0.000612 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0994.JPG 0.192905 0.032899 0.317801 0.001733 0.003891 0.373671 0.075975 0.001125
AN 0.346389 AN 0.000000 0.999902 0.000098 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0995.JPG 0.346389 0.007205 0.292264 0.002186 0.000178 0.325144 0.025059 0.001575
AN 0.524478 SA 0.000000 0.981808 0.018192 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0996.JPG 0.245689 0.001794 0.202191 0.011877 0.000022 0.524478 0.012398 0.001551
AN 0.447654 AN 0.000000 0.848374 0.151626 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0997.JPG 0.447654 0.027530 0.331483 0.003682 0.000505 0.117240 0.069187 0.002718
AN 0.758849 DS 0.000000 0.636469 0.363531 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0998.JPG 0.133691 0.000347 0.758849 0.000169 0.000238 0.069925 0.032059 0.004722
AN 0.791722 DS 0.714286 0.874711 0.874787 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0999.JPG 0.062178 0.000001 0.791722 0.002055 0.000001 0.000524 0.051810 0.091708
AN 0.360916 SR 0.000000 0.999964 0.000036 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0158.JPG 0.166982 0.038362 0.043835 0.004135 0.112996 0.194609 0.078165 0.360916
AN 0.242864 DS 0.000000 0.999973 0.000027 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0159.JPG 0.196217 0.010612 0.235341 0.000978 0.008288 0.073654 0.242864 0.232047
AN 0.351298 SR 0.000000 0.978122 0.021878 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0160.JPG 0.155481 0.015070 0.153437 0.004730 0.025691 0.038803 0.255490 0.351298
AN 0.605157 AN 0.000000 0.947697 0.052303 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0161.JPG 0.605157 0.006558 0.089680 0.041056 0.009927 0.000894 0.107593 0.139134
AN 0.418380 AN 0.000000 0.814064 0.185936 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0162.JPG 0.355850 0.033768 0.418380 0.022159 0.004286 0.004893 0.102399 0.058265
AN 0.483836 AN 0.000000 0.951874 0.048126 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0163.JPG 0.483836 0.040630 0.146084 0.079190 0.006882 0.002573 0.106095 0.134709
AN 0.405737 AN 0.428571 0.953855 0.957802 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0164.JPG 0.246725 0.033650 0.405737 0.010395 0.043579 0.044770 0.084528 0.130615
AN 0.360770 SC 0.285714 0.791952 0.795041 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0165.JPG 0.360770 0.006268 0.216089 0.001501 0.002472 0.032805 0.319326 0.060769
AN 0.336461 SC 0.000000 0.805973 0.194027 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0166.JPG 0.253939 0.019974 0.034453 0.020573 0.019984 0.048521 0.336461 0.266096
AN 0.517233 SR 0.000000 0.936006 0.063994 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0167.JPG 0.083801 0.094712 0.021325 0.094494 0.129544 0.015083 0.043809 0.517233
AN 0.329302 DS 0.000000 0.981145 0.018855 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0168.JPG 0.136493 0.097969 0.329302 0.030693 0.014005 0.008658 0.073641 0.309238
AN 0.569606 SR 0.000000 0.993009 0.006991 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0169.JPG 0.010524 0.012844 0.014491 0.097175 0.144095 0.051127 0.100139 0.569606
AN 0.468402 AN 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0170.JPG 0.468402 0.088562 0.020437 0.002027 0.006958 0.000729 0.104450 0.308435
AN 0.330602 CE 0.428571 0.999983 0.999988 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0171.JPG 0.167733 0.214335 0.064046 0.004243 0.007288 0.004655 0.330602 0.207097
AN 0.662496 AN 0.000000 0.772984 0.227016 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0172.JPG 0.662496 0.000952 0.014668 0.000869 0.006121 0.001619 0.149412 0.163862
AN 0.293072 AN 0.142857 0.893576 0.893576 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0173.JPG 0.293072 0.051768 0.126714 0.085312 0.017754 0.006127 0.263183 0.156069
AN 0.579663 SC 0.000000 0.993735 0.006265 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0174.JPG 0.132832 0.018652 0.049206 0.014652 0.013160 0.006084 0.579663 0.185750
AN 0.446878 SC 0.000000 0.998820 0.001180 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0175.JPG 0.101635 0.011553 0.013443 0.074276 0.054718 0.007990 0.446878 0.289509
AN 0.304032 AN 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0176.JPG 0.249147 0.007597 0.031564 0.000914 0.177109 0.024090 0.304032 0.205547
AN 0.321233 AN 0.285714 0.999538 0.999548 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0177.JPG 0.233735 0.048251 0.204712 0.002497 0.068088 0.059242 0.321233 0.062243
AN 0.361541 AN 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0178.JPG 0.188133 0.000334 0.013525 0.000238 0.133349 0.038549 0.361541 0.264332
AN 0.562948 HP 0.000000 0.789395 0.210605 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0659_01.JPG 0.291754 0.001503 0.121863 0.562948 0.001604 0.000162 0.011757 0.008410
AN 0.487810 HP 0.000000 0.827431 0.172569 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0660_01.JPG 0.183686 0.000411 0.196037 0.487810 0.001003 0.001006 0.116248 0.013799
AN 0.410660 HP 0.000000 0.999999 0.000001 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0661_01.JPG 0.262890 0.000317 0.290274 0.410660 0.000242 0.000219 0.030387 0.005011
AN 0.563069 HP 0.428571 0.967204 0.967204 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0662_01.JPG 0.252385 0.007817 0.041770 0.563069 0.027699 0.001838 0.086836 0.018586
AN 0.329873 SC 0.000000 0.962093 0.037907 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0663_01.JPG 0.269944 0.070688 0.094897 0.114985 0.050895 0.016571 0.329873 0.052146
AN 0.379454 AN 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0664_01.JPG 0.379454 0.002501 0.071263 0.146910 0.004331 0.002989 0.311614 0.080939
AN 0.257236 DS 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0665_01.JPG 0.163422 0.009509 0.247515 0.213125 0.002042 0.006139 0.257236 0.101011
AN 0.419175 SC 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0666_01.JPG 0.052528 0.001990 0.309252 0.057019 0.002694 0.042705 0.419175 0.114637
AN 0.445856 SC 0.142857 0.999836 0.999836 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0667_01.JPG 0.063205 0.001455 0.273664 0.045954 0.002120 0.050600 0.445856 0.117146
AN 0.499262 DS 0.000000 0.998681 0.001319 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0668_01.JPG 0.082580 0.002937 0.499262 0.322342 0.001545 0.011559 0.073842 0.005934
AN 0.360860 DS 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0669_01.JPG 0.126425 0.000363 0.360860 0.287199 0.000351 0.000664 0.208693 0.015444
AN 0.379080 DS 0.000000 0.998970 0.001030 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0670_01.JPG 0.120281 0.000009 0.379080 0.328818 0.000035 0.000182 0.166973 0.004621
AN 0.620199 HP 0.571429 0.679803 0.679804 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0671_01.JPG 0.193123 0.000409 0.177720 0.620199 0.000076 0.000052 0.004176 0.004245
AN 0.668446 HP 0.000000 0.999987 0.000013 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0672_01.JPG 0.088593 0.000203 0.166289 0.668446 0.000441 0.000069 0.064368 0.011590
AN 0.558623 HP 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0673_01.JPG 0.238632 0.000191 0.181777 0.558623 0.000256 0.000074 0.011735 0.008712
AN 0.322976 SC 0.285714 0.999824 0.999824 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0674_01.JPG 0.052016 0.028050 0.116582 0.231763 0.057717 0.040647 0.322976 0.150250
AN 0.248037 SC 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0675_01.JPG 0.067687 0.096066 0.224304 0.081497 0.091169 0.049062 0.248037 0.142179
AN 0.468185 SC 0.428571 0.996216 0.996216 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0676_01.JPG 0.078098 0.024104 0.156063 0.035355 0.057849 0.024517 0.468185 0.155830
AN 0.504426 HP 0.000000 0.999999 0.000001 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0677_01.JPG 0.136111 0.007051 0.026087 0.504426 0.009070 0.000209 0.134400 0.182646
AN 0.302119 SC 0.142857 0.999972 0.999972 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0678_01.JPG 0.024223 0.168743 0.154717 0.179071 0.026853 0.011719 0.302119 0.132555
AN 0.366287 HP 0.000000 0.996797 0.003203 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0679_01.JPG 0.049829 0.004632 0.156607 0.366287 0.005431 0.000217 0.272237 0.144759
AN 0.279811 NE 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0001_01.JPG 0.085115 0.165718 0.183026 0.009736 0.279811 0.036086 0.215849 0.024658
AN 0.860690 NE 0.000000 0.708067 0.291933 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0002_01.JPG 0.000382 0.098815 0.000033 0.002107 0.860690 0.003663 0.000177 0.034133
AN 0.883581 NE 0.714286 0.863311 0.863340 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0003_01.JPG 0.000032 0.004941 0.000027 0.002285 0.883581 0.000518 0.000411 0.108205
AN 0.831423 NE 0.000000 0.975474 0.024526 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0004_01.JPG 0.000007 0.004257 0.000000 0.000241 0.831423 0.000186 0.000214 0.163671
AN 0.718948 NE 0.000000 0.872121 0.127879 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0005_01.JPG 0.002509 0.231302 0.003647 0.005849 0.718948 0.013760 0.001576 0.022408
AN 0.569940 CE 0.000000 0.987602 0.012398 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0006_01.JPG 0.002120 0.569940 0.001364 0.008541 0.392065 0.010784 0.001870 0.013315
AN 0.545708 NE 0.000000 0.972378 0.027622 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0007_01.JPG 0.000840 0.342368 0.004979 0.006174 0.545708 0.024530 0.002446 0.072955
AN 0.316416 HP 0.285714 0.860463 0.864007 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0986.JPG 0.067195 0.148276 0.089524 0.316416 0.147919 0.001889 0.050364 0.178418
AN 0.398186 NE 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0987.JPG 0.049482 0.001921 0.011675 0.046316 0.398186 0.001244 0.302031 0.189145
AN 0.320139 HP 0.000000 0.971441 0.028559 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0988.JPG 0.106036 0.022123 0.040306 0.320139 0.217740 0.001634 0.133562 0.158461
AN 0.367159 NE 0.000000 0.999485 0.000515 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0989.JPG 0.131603 0.052918 0.063085 0.087274 0.367159 0.006190 0.091370 0.200401
AN 0.337515 NE 0.285714 0.991173 0.999989 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0990.JPG 0.165567 0.023252 0.043768 0.061304 0.337515 0.003745 0.182073 0.182776
AN 0.369771 NE 0.285714 0.995759 0.995759 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0991.JPG 0.154072 0.012477 0.016941 0.015384 0.369771 0.005207 0.159724 0.266425
AN 0.466676 CE 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0992.JPG 0.005825 0.466676 0.018085 0.010952 0.410811 0.071160 0.011120 0.005371
AN 0.659364 NE 0.714286 0.620394 0.620408 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0993.JPG 0.008982 0.036775 0.129516 0.031920 0.659364 0.005593 0.020882 0.106968
AN 0.681320 NE 0.571429 0.999882 0.999882 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0994.JPG 0.009572 0.003698 0.022625 0.003316 0.681320 0.006908 0.139270 0.133289
AN 0.536802 CE 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0995.JPG 0.007722 0.536802 0.026917 0.045784 0.111682 0.008425 0.003123 0.259544
AN 0.379303 CE 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0996.JPG 0.043707 0.263131 0.116920 0.017244 0.379303 0.002490 0.035867 0.141337
AN 0.573346 CE 0.000000 0.593600 0.406400 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0997.JPG 0.035412 0.573346 0.067533 0.012653 0.151926 0.002132 0.029618 0.127381
AN 0.334899 CE 0.428571 0.998147 0.999947 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0998.JPG 0.127583 0.334899 0.225915 0.035675 0.119989 0.009635 0.061016 0.085289
AN 0.290931 NE 0.428571 0.999452 0.999615 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0999.JPG 0.122779 0.087011 0.174386 0.013906 0.290931 0.025363 0.241780 0.043844
AN 0.813058 CE 0.714286 0.796337 0.796337 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0418.JPG 0.006300 0.813058 0.020369 0.015573 0.008928 0.001110 0.001682 0.132981
AN 0.821627 CE 0.714286 0.980627 0.980627 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0419.JPG 0.015269 0.821627 0.014827 0.079105 0.005778 0.001676 0.001685 0.060034
AN 0.804997 CE 0.714286 0.706560 0.706561 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0420.JPG 0.015456 0.804997 0.007028 0.020616 0.031533 0.003148 0.008035 0.109188
AN 0.848883 CE 0.000000 0.813276 0.186724 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0469.JPG 0.015323 0.848883 0.033475 0.081243 0.007719 0.004470 0.000370 0.008517
AN 0.773298 CE 0.000000 0.813837 0.186163 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0470.JPG 0.031054 0.773298 0.067498 0.096599 0.008077 0.015905 0.000882 0.006687
AN 0.911504 CE 0.857143 0.835511 0.835607 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0471.JPG 0.002887 0.911504 0.019342 0.044242 0.011064 0.002527 0.000326 0.008108
AN 0.851680 CE 0.000000 0.856841 0.143159 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0472.JPG 0.028047 0.851680 0.011277 0.018289 0.006185 0.002887 0.003059 0.078575
AN 0.813465 CE 0.714286 0.775978 0.775999 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0473.JPG 0.008299 0.813465 0.043495 0.049766 0.003757 0.005200 0.002073 0.073946
AN 0.825565 CE 0.714286 0.576675 0.576708 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0474.JPG 0.074461 0.825565 0.006536 0.004734 0.021630 0.017135 0.011601 0.038338
AN 0.946783 CE 0.857143 0.757306 0.757308 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0475.JPG 0.007508 0.946783 0.018917 0.019571 0.000876 0.005439 0.000235 0.000671
AN 0.775226 CE 0.000000 0.999871 0.000129 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0476.JPG 0.009407 0.775226 0.163784 0.035351 0.001277 0.011805 0.000056 0.003094
AN 0.835345 CE 0.714286 0.877644 0.877673 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0477.JPG 0.007450 0.835345 0.095207 0.043783 0.002995 0.008218 0.004463 0.002539
AN 0.759580 CE 0.714286 0.941137 0.941137 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0481.JPG 0.019522 0.759580 0.002796 0.024577 0.022485 0.004395 0.065204 0.101440
AN 0.608117 CE 0.571429 0.997059 0.997059 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0482.JPG 0.049400 0.608117 0.005600 0.146806 0.026398 0.008022 0.031999 0.123659
AN 0.763594 CE 0.714286 0.563801 0.564098 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0483.JPG 0.073533 0.763594 0.009396 0.002787 0.059612 0.011888 0.056272 0.022918
AN 0.936372 CE 0.857143 0.805566 0.805570 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0490.JPG 0.009364 0.936372 0.003029 0.040478 0.008338 0.001779 0.000179 0.000460
AN 0.875306 CE 0.000000 0.563783 0.436217 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0491.JPG 0.008758 0.875306 0.074076 0.034489 0.002523 0.004410 0.000092 0.000347
